id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
211_220629_5mMatOOI_siriusfeaturelist_1894	C37H71NO3	[M + H]+	Fatty acids	0.9487679600715637	Sphingolipids	0.781836748123169	Ceramides	0.9080621004104614	N-acyl amines	0.9113478660583496	N-acyl amines	0.9113478660583496	Fatty amides	0.861596941947937	Fatty Acyls	0.7659300565719604	Lipids and lipid-like molecules	0.7124080657958984	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
382_220629_5mMatOOI_siriusfeaturelist_168	C19H36O4	[M + Na]+	Fatty acids	0.7497482299804688	Fatty acyls	0.2215479463338852	Fatty alcohols	0.2000073492527008	Fatty Acyls	0.819938600063324					Fatty Acyls	0.819938600063324	Lipids and lipid-like molecules	0.9374273419380188	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
475_220629_5mMatOOI_siriusfeaturelist_423	C35H52N2O6	[M + H]+	Polyketides	0.9453466534614563	Macrolides	0.9054961800575256	Ansa macrolides	0.41882553696632385	Terpene lactones	0.6827742457389832			Terpene lactones	0.6827742457389832	Prenol lipids	0.664534866809845	Lipids and lipid-like molecules	0.8664204478263855	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Prenol lipids; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; Carboxylic acid esters; Terpene lactones; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
132_220629_5mMatOOI_siriusfeaturelist_1250	C43H82O4	[M + Na]+	Fatty acids	0.8452324867248535	Glycerolipids	0.8762293457984924	Diacylglycerols	0.43302470445632935	Fatty acid esters	0.9835857152938843			Fatty acid esters	0.9835857152938843	Fatty Acyls	0.9667083621025085	Lipids and lipid-like molecules	0.9991967082023621	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
291_220629_5mMatOOI_siriusfeaturelist_2035	C40H76N6O7	[M + H]+	Amino acids and Peptides	0.8498843908309937	Oligopeptides	0.7811198830604553	Lipopeptides	0.5174458026885986	Alpha amino acids and derivatives	0.9053469300270081	Amino acids and derivatives	0.7258286476135254	Amino acids, peptides, and analogues	0.8157168626785278	Carboxylic acids and derivatives	0.9907132387161255	Organic acids and derivatives	0.9988620281219482	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
213_220629_5mMatOOI_siriusfeaturelist_954	C38H57N	[M + K]+	Terpenoids	0.9869771599769592	Carotenoids (C40)	0.3293338418006897	Carotenoids (C40, β-β)	0.08026550710201263	Carotenes	0.8013185262680054	Carotenoids	0.754699170589447	Tetraterpenoids	0.57328861951828	Prenol lipids	0.9862798452377319	Lipids and lipid-like molecules	0.9823288321495056	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organonitrogen compounds; Nitriles; Carotenoids; Carotenes; Tetraterpenoids; Hydrocarbon derivatives; Organic cyanides; Organic nitrogen compounds; Chemical entities
477_220629_5mMatOOI_siriusfeaturelist_840	C35H73N2O7P	[M + H]+	Fatty acids	0.9838600158691406	Sphingolipids	0.7679994702339172	Phosphosphingolipids	0.7046157121658325	Phosphosphingolipids	0.6390501260757446			Phosphosphingolipids	0.6390501260757446	Sphingolipids	0.44620463252067566	Lipids and lipid-like molecules	0.566222608089447	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carbamate esters; Phosphoethanolamines; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
383_220629_5mMatOOI_siriusfeaturelist_1640	C36H73NO4	[M + Na]+	Fatty acids	0.9154543876647949	Sphingolipids	0.2788577079772949	Ceramides	0.5629961490631104	Fatty acid esters	0.5550538897514343			Fatty acid esters	0.5550538897514343	Fatty Acyls	0.863425612449646	Lipids and lipid-like molecules	0.8949759602546692	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
552_220629_5mMatOOI_siriusfeaturelist_682	C29H54N6O7	[M + Na]+	Amino acids and Peptides	0.8347620964050293	Oligopeptides	0.6410514116287231	Cyclic peptides	0.34045398235321045	Peptides	0.501331627368927	Peptides	0.501331627368927	Amino acids, peptides, and analogues	0.9911864399909973	Carboxylic acids and derivatives	0.9956064820289612	Organic acids and derivatives	0.9953837990760803	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
292_220629_5mMatOOI_siriusfeaturelist_1359	C28H44O	[M + H]+	Terpenoids	0.9986780285835266	Steroids	0.9810025691986084	Cholestane steroids	0.5705835223197937	Cholesterols and derivatives	0.8993774056434631	Cholesterols and derivatives	0.8993774056434631	Cholestane steroids	0.7490622401237488	Steroids and steroid derivatives	0.9991660118103027	Lipids and lipid-like molecules	0.9998989105224609	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Organooxygen compounds; Oxosteroids; Cholesterols and derivatives; Carbonyl compounds; 3-oxo delta-5-steroids; Delta-5-steroids; 3-oxosteroids; Cyclic ketones; Cholestane steroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
478_220629_5mMatOOI_siriusfeaturelist_428	C21H35N9O7	[M + Na]+	Amino acids and Peptides	0.7383590340614319	Small peptides	0.3055073618888855	Tripeptides	0.27918869256973267	N-acyl-alpha amino acids and derivatives	0.5483554601669312	Amino acids and derivatives	0.5254167914390564	Amino acids, peptides, and analogues	0.6146812438964844	Carboxylic acids and derivatives	0.9456363916397095	Organic acids and derivatives	0.9651049375534058	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Imidazoles; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary alcohols; Imidazopyrimidines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
479_220629_5mMatOOI_siriusfeaturelist_1954	C28H58O3	[M + H]+	Fatty acids	0.977196991443634	Glycerolipids	0.8277484178543091	Wax monoesters	0.22539593279361725	Fatty acid esters	0.9463555216789246			Fatty acid esters	0.9463555216789246	Fatty Acyls	0.9859949946403503	Lipids and lipid-like molecules	0.9934800863265991	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
293_220629_5mMatOOI_siriusfeaturelist_1524	C42H81NO3	[M + H]+	Fatty acids	0.9988191723823547	Sphingolipids	0.9865889549255371	Ceramides	0.9961354732513428	Ceramides	0.9882254600524902			Ceramides	0.9882254600524902	Sphingolipids	0.9852105975151062	Lipids and lipid-like molecules	0.9322465658187866	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
480_220629_5mMatOOI_siriusfeaturelist_583	C38H77N7O7	[M + Na]+	Amino acids and Peptides	0.8825444579124451	Oligopeptides	0.5551461577415466	Lipopeptides	0.7203293442726135	Alpha amino acids and derivatives	0.8873627185821533	Amino acids and derivatives	0.8795244693756104	Amino acids, peptides, and analogues	0.9295675158500671	Carboxylic acids and derivatives	0.9884166121482849	Organic acids and derivatives	0.996357262134552	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
214_220629_5mMatOOI_siriusfeaturelist_451	C40H52O4	[M + H]+	Terpenoids	0.9989548921585083	Carotenoids (C40)	0.9931188821792603	Carotenoids (C40, β-β)	0.4254295229911804	Triterpenoids	0.7538923621177673			Triterpenoids	0.7538923621177673	Prenol lipids	0.9995853304862976	Lipids and lipid-like molecules	0.999634861946106	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Acryloyl compounds; Organooxygen compounds; Cyclic alcohols and derivatives; Enones; Triterpenoids; Secondary alcohols; Carbonyl compounds; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Alpha-branched alpha,beta-unsaturated ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
553_220629_5mMatOOI_siriusfeaturelist_1477	C36H71NO4	[M + H]+	Fatty acids	0.9999769926071167	Sphingolipids	0.9995736479759216	Ceramides	0.9996209144592285	Long-chain ceramides	0.508987307548523	Long-chain ceramides	0.508987307548523	Ceramides	0.9999997615814209	Sphingolipids	0.9998175501823425	Lipids and lipid-like molecules	0.9876463413238525	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
387_220629_5mMatOOI_siriusfeaturelist_2201	C37H73NO3	[M + H]+	Fatty acids	0.9988735318183899	Sphingolipids	0.9805905818939209	Ceramides	0.995499312877655	Long-chain ceramides	0.513943076133728	Long-chain ceramides	0.513943076133728	Ceramides	0.9987269043922424	Sphingolipids	0.9759858250617981	Lipids and lipid-like molecules	0.8554232716560364	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
133_220629_5mMatOOI_siriusfeaturelist_1854	C36H69NO2	[M + H]+	Fatty acids	0.9991517066955566	Sphingolipids	0.9914733171463013	Ceramides	0.9951213002204895	Ceramides	0.9929810762405396			Ceramides	0.9929810762405396	Sphingolipids	0.9618762135505676	Lipids and lipid-like molecules	0.8985085487365723	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
388_220629_5mMatOOI_siriusfeaturelist_1973	C34H63O3P	[M + Na]+	Fatty acids	0.7133651971817017	Fatty esters	0.1659161001443863	Fatty alcohols	0.13398116827011108	Prenol lipids	0.5896398425102234					Prenol lipids	0.5896398425102234	Lipids and lipid-like molecules	0.4215124249458313	Organic compounds; Prenol lipids; Organic acids and derivatives; Organophosphorus compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Chemical entities
294_220629_5mMatOOI_siriusfeaturelist_351	C29H54N6O8	[M + Na]+	Amino acids and Peptides	0.9726492762565613	Oligopeptides	0.7223864197731018	Cyclic peptides	0.6417071223258972	Alpha amino acids and derivatives	0.9977070093154907	Amino acids and derivatives	0.9972303509712219	Amino acids, peptides, and analogues	0.9984666109085083	Carboxylic acids and derivatives	0.9998196959495544	Organic acids and derivatives	0.9999555349349976	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
